datetime,Time,headline,ticker,sentiment
04/04/2019,09:49:00,"$WBA holding above 54. This could turn out to be a nice bounce play. May 15, 2019 55 strike calls look good at 1.50.",WBA,1
04/04/2019,08:32:00,Walgreens Boots Alliance $WBA Downgraded to ¡§Hold¡¨ at Loop Capital  #stocks,WBA,0
04/04/2019,08:32:00,Walgreens Boots Alliance $WBA Downgraded to ¡§Hold¡¨ at Loop Capital  #markets,WBA,0
04/04/2019,07:16:00,$WBA more blood left to squeeze.,WBA,1
04/03/2019,23:13:00,Investors Buy Shares of Walgreens Boots Alliance $WBA on Weakness on Disappointing Earnings ,WBA,1
04/03/2019,22:44:00,Walgreens Boots Alliance $WBA Trading Down 0.9% Following Weak Earnings ,WBA,0
04/03/2019,10:15:00,Analysts React To The Walgreens Q2 Earnings Miss $WBA ,WBA,0
04/03/2019,09:09:00,Walgreens Boots Alliance $WBA Price Target Cut to $60.00  #stocks,WBA,0
04/03/2019,09:08:00,Walgreens Boots Alliance $WBA Price Target Cut to $60.00 by Analysts at Citigroup  #stocks,WBA,0
04/03/2019,08:58:00,Walgreens Boots Alliance $WBA PT Raised to $58.00 at SunTrust Banks  #stocks,WBA,1
04/03/2019,08:39:00,Loop Capital Downgrades Walgreens Boots Alliance $WBA to Hold  #stocks,WBA,0
04/03/2019,03:15:00,Traders Buy Large Volume of Put Options on Walgreens Boots Alliance $WBA   #markets,WBA,0
04/02/2019,08:55:00,$WBA trying to hold its head above 55.,WBA,1
04/02/2019,08:39:00,"Now you've heard it from @JimCramer, head over to @RealMoney for comprehensive #StockoftheDay $WBA coverage:¡K ",WBA,1
04/02/2019,07:15:00,"Walgreens $WBA shares fall after 2Q earnings miss estimates, year forecast cut.  ",WBA,0
04/02/2019,06:06:00,Walgreens Boots Alliance $WBA Rating Lowered to C+ at TheStreet ,WBA,0
04/02/2019,05:43:00,WALGREENS BOOTS ALLIANCE INC  WBA.O: CREDIT SUISSE CUTS TARGET PRICE TO $70 FROM $79$WBA,WBA,1
04/02/2019,02:38:00,"$WBA $GME:6 Stocks To Watch For April 2, 2019:",WBA,1
04/02/2019,00:29:00,Walgreens Boots Alliance $WBA Upgraded by Zacks Investment Research to Hold   #markets,WBA,1
04/01/2019,17:14:00,Zacks: Analysts Anticipate Walgreens Boots Alliance Inc $WBA to Post $1.70 EPS  #stocks,WBA,1
04/01/2019,11:00:00,"$WBA reports before the open tomorrow, Estimize Consensus +0.03 EPS and +78.82M Revs compared to WS - ",WBA,1
04/01/2019,01:43:00,Walgreens Boots Alliance $WBA Lifted to Hold at Zacks Investment Research  #markets,WBA,1
04/01/2019,01:43:00,Walgreens Boots Alliance $WBA Lifted to Hold at Zacks Investment Research  #stocks,WBA,1
03/31/2019,22:25:00,Walgreens Boots Alliance Inc $WBA Expected to Post Q2 2019 Earnings of $1.68 Per Share  #stocks,WBA,1
03/31/2019,22:22:00,Svb Leerink Lowers Walgreens Boots Alliance Q2 2019 Earnings Estimates to $1.68 EPS (Previously $1.70).  $WBA #WBA,WBA,1
03/31/2019,22:20:00,Walgreens Boots Alliance Inc $WBA Expected to Post Q2 2019 Earnings of $1.68 Per Share ,WBA,1
03/30/2019,22:13:00,Walgreens Boots Alliance $WBA Set to Announce Earnings on Tuesday ,WBA,1
03/30/2019,08:20:00,Walgreens Boots Alliance $WBA Lifted to Hold at Zacks Investment Research ,WBA,1
03/28/2019,05:15:00,Loop Capital Lowers Walgreens Boots Alliance $WBA Price Target to $77.00 ,WBA,1
03/27/2019,13:38:00,"$WBA Walgreens to sell CBD products in 1,500 stores    ",WBA,1
03/27/2019,11:07:00,$WBA - Walgreens to sell CBD products in nine states ,WBA,1
03/27/2019,11:01:00,$WBA $CVS:Walgreens to sell CBD products in some stores:,WBA,1
03/27/2019,06:12:00,Walgreens Boots Alliance $WBA Price Target Cut to $77.00 by Analysts at Loop Capital  #stocks,WBA,0
03/25/2019,22:33:00,Walgreens Boots Alliance $WBA Scheduled to Post Quarterly Earnings on Tuesday ,WBA,1
03/25/2019,22:31:00,Walgreens Boots Alliance $WBA Scheduled to Post Quarterly Earnings on Tuesday  #stocks,WBA,1
03/25/2019,04:05:00,Walgreens Boots Alliance $WBA ¡V Investment Analysts¡¦ Weekly Ratings Updates  #stocks,WBA,1
03/25/2019,04:02:00,Walgreens Boots Alliance $WBA ¡V Investment Analysts¡¦ Weekly Ratings Updates ,WBA,1
03/15/2019,02:23:00,Zacks Investment Research Downgrades Walgreens Boots Alliance $WBA to Sell ,WBA,0
03/13/2019,00:20:00,Walgreens Boots Alliance $WBA Rating Lowered to Sell at Zacks Investment Research ,WBA,0
03/12/2019,14:38:00,What¡¦s Propelling Walgreens Boots Alliance Inc $WBA After Higher Shorts Reported? ,WBA,1
03/09/2019,09:48:00,Bank of America Reaffirms Underperform Rating for Walgreens Boots Alliance $WBA  #stocks,WBA,0
03/09/2019,09:47:00,Walgreens Boots Alliance¡¦s $WBA Underperform Rating Reaffirmed at Bank of America ,WBA,0
03/08/2019,13:03:00,$WBA - Walgreens Boots Alliance: Good Entry Point Close To 5 Year Low ,WBA,1
03/08/2019,09:37:00,$WBA hammered back to lows this week someone think its a bouncer from here it seems.3739 Mar 62.5C @  $0.26,WBA,1
03/08/2019,00:08:00,BidaskClub Downgrades Walgreens Boots Alliance $WBA to Sell   #markets,WBA,0
03/06/2019,22:19:00,What Can We Expect Following a Walgreens Boots Alliance $WBA Downgrade By BidaskScore? ,WBA,0
03/06/2019,00:51:00,Walgreens Boots Alliance $WBA Stock Rating Upgraded by Zacks Investment Research ,WBA,1
03/05/2019,01:03:00,Walgreens Boots Alliance $WBA PT Lowered to $67.00 ,WBA,0
03/04/2019,22:49:00,Today UBS Reconfirms a Sell Rating on Walgreens Boots Alliance $WBA and a $65 Target Price  ,WBA,0
03/04/2019,22:48:00,"0.40 % to Target, UBS Reiterates ¡¥""Sell""¡¦ Rating on Walgreens Boots Alliance $WBA Shares Today ",WBA,1
03/04/2019,03:46:00,Robert W. Baird Cuts Walgreens Boots Alliance $WBA Price Target to $67.00 ,WBA,1
03/03/2019,18:47:00,"Breaking: Walgreens Boots Alliance $WBA ""Hold"" Rating Reaffirmed by Robert W. Baird Today; The Target is Set to $67 ",WBA,1
03/03/2019,03:47:00,ValuEngine Downgrades Walgreens Boots Alliance $WBA to Sell ,WBA,0
03/03/2019,03:46:00,Walgreens Boots Alliance $WBA Downgraded to ¡§Sell¡¨ at ValuEngine   #markets,WBA,0
03/03/2019,00:47:00,Traders Buy Shares of Walgreens Boots Alliance $WBA on Weakness After Analyst Downgrade ,WBA,0
03/03/2019,00:46:00,Investors Buy Walgreens Boots Alliance $WBA on Weakness Following Analyst Downgrade  #stocks,WBA,0
03/02/2019,18:24:00,Robert W. Baird Trims Walgreens Boots Alliance $WBA Target Price to $67.00  #stocks,WBA,0
03/02/2019,18:24:00,Robert W. Baird Trims Walgreens Boots Alliance $WBA Target Price to $67.00  #markets,WBA,0
03/02/2019,13:05:00,Walgreens Boots Alliance $WBA PT Lowered to $67.00 at Robert W. Baird  #stocks,WBA,0
03/02/2019,03:31:00,Walgreens Boots Alliance $WBA Lowered to ¡§Sell¡¨ at Zacks Investment Research ,WBA,0
02/24/2019,20:08:00,Walgreens Boots Alliance Inc $WBA Expected to Announce Quarterly Sales of $34.72 Billion ,WBA,1
02/18/2019,01:48:00,Walgreens Boots Alliance $WBA Raised to Hold at BidaskClub ,WBA,1
02/18/2019,01:45:00,Walgreens Boots Alliance $WBA Raised to Hold at BidaskClub   #markets,WBA,1
02/17/2019,05:19:00,Walgreens Boots Alliance Inc $WBA Expected to Post Quarterly Sales of $34.72 Billion  #stocks,WBA,1
02/16/2019,02:23:00,BidaskClub Upgrades Walgreens Boots Alliance $WBA to ¡§Hold¡¨  #stocks,WBA,1
02/16/2019,02:23:00,BidaskClub Upgrades Walgreens Boots Alliance $WBA to ¡§Hold¡¨  #markets,WBA,1
02/14/2019,06:42:00,Walgreens Boots Alliance $WBA Upgraded to ¡§Hold¡¨ by BidaskClub ,WBA,1
02/09/2019,11:49:00,Walgreens Boots Alliance Inc $WBA to Issue Quarterly Dividend of $0.44 on March 12th  #stocks,WBA,1
02/07/2019,10:11:00,"FDA putting $WBA Walgreens ¡¥on notice,¡¦ weighs enforcement action for alleged illegal tobacco sales to minors    ",WBA,1
02/06/2019,08:19:00,Telemedicine's challenge: Getting patients to click the app $WBA #WBA #Health #Mentalhealth¡K ,WBA,1
01/30/2019,18:27:00,Walgreens Boots Alliance Inc $WBA Expected to Post Earnings of $1.74 Per Share  #markets,WBA,1
01/30/2019,18:25:00,Walgreens Boots Alliance Inc $WBA Expected to Post Earnings of $1.74 Per Share  #stocks,WBA,1
01/28/2019,16:13:00,Walgreens Boots Alliance Inc $WBA Announces $0.44 Quarterly Dividend ,WBA,1
01/28/2019,16:12:00,Walgreens Boots Alliance Inc $WBA Plans Quarterly Dividend of $0.44  #stocks,WBA,1
01/26/2019,07:41:00,Brokerages Expect Walgreens Boots Alliance Inc $WBA to Announce $1.74 Earnings Per Share ,WBA,1
01/26/2019,07:41:00,Walgreens Boots Alliance Inc $WBA Expected to Announce Earnings of $1.74 Per Share  #stocks,WBA,1
01/23/2019,06:47:00,$WBA (+0.0% pre) Walgreens agrees to pay $269 million to U.S. in fraud accord - Chicago trib,WBA,1
01/22/2019,16:35:00,"$WBA - Walgreens to pay $269M to settle civil fraud lawsuits, DoJ says ",WBA,1
01/07/2019,16:54:00,Analysts Expect Walgreens Boots Alliance Inc $WBA to Post $1.74 EPS  #markets,WBA,1
01/07/2019,16:54:00,Analysts Expect Walgreens Boots Alliance Inc $WBA to Post $1.74 EPS  #stocks,WBA,1
01/06/2019,06:04:00,Walgreens Boots Alliance $WBA Downgraded by BidaskClub ,WBA,0
01/06/2019,06:03:00,Walgreens Boots Alliance $WBA Downgraded by BidaskClub  #stocks,WBA,0
01/04/2019,00:24:00,Walgreens Boots Alliance $WBA Stock Rating Lowered by BidaskClub ,WBA,0
01/03/2019,04:52:00,"Walgreens Boots Alliance Inc $WBA to Post Q2 2019 Earnings of $1.73 Per Share, Jefferies Financial Group Forecasts¡K ",WBA,1
01/02/2019,02:25:00,Walgreens Boots Alliance Inc $WBA Expected to Announce Quarterly Sales of $34.63 Billion  #stocks,WBA,1
12/31/2018,07:37:00,Weekly Research Analysts¡¦ Ratings Updates for Walgreens Boots Alliance $WBA  #stocks,WBA,1
12/30/2018,23:17:00,Walgreens Boots Alliance $WBA Rating Lowered to Hold at BidaskClub ,WBA,0
12/30/2018,00:04:00,Walgreens Boots Alliance $WBA Cut to Hold at BidaskClub ,WBA,0
12/28/2018,03:01:00,Walgreens Boots Alliance $WBA Downgraded to ¡§Hold¡¨ at BidaskClub ,WBA,0
12/27/2018,21:23:00,Walgreens Boots Alliance $WBA Downgraded to ¡§Hold¡¨ at BidaskClub   #markets,WBA,0
12/25/2018,23:42:00,Q2 2019 EPS Estimates for Walgreens Boots Alliance Inc Lowered by Analyst $WBA  #stocks,WBA,0
12/25/2018,23:40:00,Q2 2019 EPS Estimates for Walgreens Boots Alliance Inc Lowered by Analyst $WBA ,WBA,0
12/25/2018,00:37:00,Walgreens Boots Alliance $WBA Price Target Cut to $70.00 ,WBA,0
12/24/2018,23:48:00,Leerink Swann Analysts Lower Earnings Estimates for Walgreens Boots Alliance Inc $WBA ,WBA,0
12/24/2018,23:47:00,Walgreens Boots Alliance Inc $WBA Expected to Earn Q2 2019 Earnings of $1.75 Per Share  #stocks,WBA,1
12/23/2018,23:43:00,SunTrust Banks Raises Walgreens Boots Alliance Q2 2019 Earnings Estimates to $1.75 EPS (Previously $1.73).  $WBA #WBA,WBA,1
12/23/2018,23:43:00,Leerink Swann Lowers Walgreens Boots Alliance Q2 2019 Earnings Estimates to $1.70 EPS (Previously $1.80).  $WBA #WBA,WBA,1
12/23/2018,00:15:00,Walgreens Boots Alliance $WBA Lifted to ¡§Buy¡¨ at Needham & Company LLC ,WBA,1
12/21/2018,05:03:00,Walgreens Boosts Alliance $WBA PT Lowered to $95 at Credit Suisse ,WBA,0
12/20/2018,05:38:00,$WBA - Walgreens Boots Q1 revenues up 10%; non-GAAP EPS up 14% ,WBA,1
12/18/2018,23:21:00,Walgreens Boots Alliance $WBA Scheduled to Post Earnings on Thursday   #markets,WBA,1
12/16/2018,23:28:00,Taxus Pharmaceuticals $TXSP and Walgreens Boots Alliance $WBA Head to Head Survey ,WBA,1
12/16/2018,02:39:00,Zacks Investment Research Downgrades Walgreens Boots Alliance $WBA to Hold ,WBA,0
12/16/2018,02:37:00,Zacks Investment Research Downgrades Walgreens Boots Alliance $WBA to Hold  #stocks,WBA,0
12/12/2018,23:09:00,Walgreens Boots Alliance $WBA Scheduled to Post Earnings on Thursday  #stocks,WBA,1
12/09/2018,10:03:00,Zacks Investment Research Upgrades Walgreens Boots Alliance $WBA to ¡§Buy¡¨ ,WBA,1
12/07/2018,09:55:00,Walgreens Boots Alliance $WBA Upgraded by Zacks Investment Research to ¡§Buy¡¨ ,WBA,1
12/07/2018,04:42:00,Investors Sell Shares of Walgreens Boots Alliance $WBA on Strength $WBA  #stocks,WBA,0
12/06/2018,12:53:00,Walgreens Boots Alliance $WBA Upgraded by Zacks Investment Research to ¡§Buy¡¨   #markets,WBA,1
12/04/2018,02:01:00,Recent Investment Analysts¡¦ Ratings Updates for Walgreens Boots Alliance $WBA ,WBA,1
12/04/2018,01:59:00,Recent Investment Analysts¡¦ Ratings Updates for Walgreens Boots Alliance $WBA  #stocks,WBA,1
12/04/2018,01:41:00,Walgreens Boots Alliance $WBA Raised to Buy at Zacks Investment Research ,WBA,1
12/03/2018,12:55:00,Walgreens Boots Alliance $WBA Downgraded to Hold at Zacks Investment Research ,WBA,0
12/03/2018,00:35:00,Walgreens Boots Alliance $WBA Upgraded at Zacks Investment Research ,WBA,1
12/02/2018,01:51:00,Zacks Investment Research Upgrades Walgreens Boots Alliance $WBA to Buy ,WBA,1
11/30/2018,02:25:00,Walgreens Boots Alliance $WBA Rating Lowered to Hold at Zacks Investment Research   #markets,WBA,0
11/29/2018,03:09:00,Walgreens Boots Alliance $WBA Lowered to Hold at Zacks Investment Research  #stocks,WBA,0
11/29/2018,03:09:00,Zacks Investment Research Lowers Walgreens Boots Alliance $WBA to Hold ,WBA,1
11/27/2018,23:51:00,Walgreens Boots Alliance $WBA Stock Rating Lowered by Zacks Investment Research ,WBA,0
11/27/2018,23:50:00,Walgreens Boots Alliance $WBA Stock Rating Lowered by Zacks Investment Research  #stocks,WBA,0
11/27/2018,23:50:00,Walgreens Boots Alliance $WBA Stock Rating Lowered by Zacks Investment Research  #markets,WBA,0
11/23/2018,18:35:00,Walgreens Boots Alliance Inc $WBA Expected to Announce Quarterly Sales of $33.64 Billion ,WBA,1
11/23/2018,14:34:00,"Insider Selling: Walgreens Boots Alliance Inc $WBA Director Sells 7,050 Shares of Stock  #markets",WBA,0
11/23/2018,14:34:00,"Insider Selling: Walgreens Boots Alliance Inc $WBA Director Sells 7,050 Shares of Stock  #stocks",WBA,0
11/20/2018,22:31:00,"$WBA shows quite a strong growth in Revenue. Over the last 5 years, it has been growing by 12.74% yearly.¡K ",WBA,1
11/07/2018,08:09:00,Walgreens Boots Alliance Inc $WBA to Issue $0.44 Quarterly Dividend  #markets,WBA,1
11/07/2018,08:09:00,Walgreens Boots Alliance Inc $WBA to Issue $0.44 Quarterly Dividend  #stocks,WBA,1
11/05/2018,03:39:00,"Walgreens Boots Alliance Inc $WBA Director Sells $217,457.28 in Stock ",WBA,0
11/05/2018,02:11:00,"Walgreens Boots Alliance Inc $WBA EVP Sells $4,096,040.00 in Stock ",WBA,0
11/04/2018,02:58:00,"Walgreens Boots Alliance Inc $WBA SVP Kimberly R. Scardino Sells 11,970 Shares   #markets",WBA,0
11/04/2018,02:53:00,"Kimberly R. Scardino Sells 11,970 Shares of Walgreens Boots Alliance Inc $WBA Stock ",WBA,0
11/03/2018,07:39:00,"Walgreens Boots Alliance Inc $WBA SVP Kimberly R. Scardino Sells 11,970 Shares ",WBA,0
11/02/2018,17:09:00,"Walgreens Boots Alliance Inc $WBA Director William C. Foote Sells 2,736 Shares  #stocks",WBA,0
11/02/2018,17:08:00,"Walgreens Boots Alliance Inc $WBA Director William C. Foote Sells 2,736 Shares   #markets",WBA,0
11/02/2018,16:22:00,"Walgreens Boots Alliance Inc $WBA EVP Kathleen Wilson-Thompson Sells 52,000 Shares  #stocks",WBA,0
11/02/2018,16:22:00,"Walgreens Boots Alliance Inc $WBA EVP Kathleen Wilson-Thompson Sells 52,000 Shares  #markets",WBA,0
10/25/2018,19:26:00,Investors Buy Shares of Walgreens Boots Alliance $WBA on Weakness ,WBA,1
10/25/2018,12:24:00,Zacks: Brokerages Expect Walgreens Boots Alliance Inc $WBA to Post $1.44 EPS  #markets,WBA,1
10/25/2018,12:24:00,Zacks: Brokerages Expect Walgreens Boots Alliance Inc $WBA to Post $1.44 EPS  #stocks,WBA,1
10/22/2018,23:20:00,Walgreens Boots Alliance Inc Forecasted to Post Q1 2019 Earnings of $1.36 Per Share $WBA ,WBA,1
10/21/2018,22:28:00,Walgreens Boots Alliance Inc $WBA Expected to Post Quarterly Sales of $33.67 Billion ,WBA,1
01/18/2020,02:23:00,"Walmart Inc $WMT EVP Sells $9,852,350.00 in Stock ",WMT,0
01/18/2020,02:23:00,"Walmart Inc $WMT EVP Marc E. Lore Sells 85,000 Shares ",WMT,0
01/16/2020,16:02:00,$AMZN or $WMT would miss #africa of they they don't buy $JMIA,WMT,0
01/16/2020,05:38:00,"Walmart Inc $WMT EVP Marc E. Lore Sells 85,000 Shares of Stock ",WMT,0
01/15/2020,20:42:00,"Marc E. Lore Sells 85,000 Shares of Walmart Inc $WMT Stock   #markets",WMT,0
01/15/2020,20:38:00,"Marc E. Lore Sells 85,000 Shares of Walmart Inc $WMT Stock  #stocks",WMT,0
01/15/2020,06:40:00,$amzn $wmt need to create high paying #jobs in #india for #youth may be #NarendraModi message to #JeffBezos ,WMT,1
01/15/2020,04:51:00,The power of shorts lolInside month down continues $112 PM$wmt  ,WMT,0
01/10/2020,21:34:00,$wmt ummmmm is it crazy to say see you at $108? ?? $114 then $108 Sorry world - inside month down is a bitch¡K ,WMT,0
01/05/2020,05:29:00,Walmart $WMT Rating Lowered to Hold at Zacks Investment Research ,WMT,0
01/04/2020,07:00:00,Walmart $WMT Stock Rating Lowered by Zacks Investment Research ,WMT,0
01/03/2020,14:52:00,"$WMT $W Pier 1 to Shut More Stores, Cut Debt in Expanded Turnaround via ",WMT,0
01/03/2020,13:52:00,Walmart $WMT Downgraded by Zacks Investment Research to Hold   #markets,WMT,0
01/03/2020,06:35:00,Wal-mart de Mexico S A B de C V $WMMVY Upgraded to Hold by Zacks Investment Research ,WMT,1
01/02/2020,02:45:00,Walmart $WMT Price Target Raised to $130.00 at Morgan Stanley ,WMT,1
01/01/2020,01:46:00,Morgan Stanley Raises Walmart $WMT Price Target to $130.00 ,WMT,1
12/31/2019,10:54:00,$WMT Walmart  Target Raised by Morgan Stanley $118.35 $125.00 ? $130.00 Overweight,WMT,1
12/31/2019,06:33:00,$WMT Walmart  Target Raised by Morgan Stanley $119.40 $125.00 ? $130.00 Overweight,WMT,1
12/27/2019,11:07:00,$WMT Michaels Jumps as New CEO Brings Digital Expertise From Walmart via ,WMT,1
12/26/2019,23:45:00,Wal-mart de Mexico S A B de C V $WMMVY Rating Lowered to Hold at Zacks Investment Research ,WMT,0
12/26/2019,02:20:00,"Insider Selling: Walmart Inc $WMT EVP Sells $10,248,450.00 in Stock ",WMT,0
12/25/2019,02:15:00,"Marc E. Lore Sells 85,000 Shares of Walmart Inc $WMT Stock ",WMT,0
12/25/2019,02:13:00,"Insider Selling: Walmart Inc $WMT EVP Sells 85,000 Shares of Stock ",WMT,0
12/23/2019,20:47:00,"#cashless #fintech #india $GOOGL $AMZN $WMT Almost 11 million #FASTags have been sold so far, but a significant #¡K ",WMT,0
12/23/2019,17:49:00,"Insider Selling: Walmart Inc $WMT EVP Sells 85,000 Shares of Stock  #stocks",WMT,0
12/20/2019,23:56:00,"$AMZN $WMT Walmart Plans to Double Down on Supercenters, Dow Jones Reports via ",WMT,0
12/14/2019,23:59:00,Wal-mart de Mexico S A B de C V $WMMVY Rating Increased to Buy at Zacks Investment Research ,WMT,1
12/13/2019,06:36:00,"$AMZN $WMT $COST $TGT:Costco¡¦s (COST) Earnings Beat Estimates in Q1, Increase Y/Y:",WMT,1
12/10/2019,23:30:00,$WMT buys b2b #ecommerce #startup ,WMT,1
12/09/2019,06:46:00,$wmt is growing it¡¦s supplychain ,WMT,1
12/09/2019,05:45:00,"Walmart Takes Down Christmas Sweater Featuring Coke-Snorting Santa, Others $WMT ",WMT,0
12/06/2019,17:35:00,Smells Like Chicken? This KFC-Scented Fire Log Is A Real Thing You Can Buy At Walmart $WMT $YUM ,WMT,0
12/04/2019,04:03:00,$ROST $WMT $AMZN $BRK.B $AAPL:Growing Dividends Drive Strong Returns for a Winning Stock Fund:,WMT,1
12/02/2019,21:14:00,$WMT : watch that down trend break for continuation higher..or final rejection for next leg lower. ,WMT,0
12/02/2019,14:42:00,"RT @realmoney: Amazon $AMZN, Apple $AAPL and Walmart $WMT look to be among Black Friday's e-commerce winners. @EricJhonsa breaks it down ht¡K",WMT,0
11/29/2019,15:05:00,$LULU $WMT Black Friday Becomes Blas Friday as One- Time Frenzy Calms Down via ,WMT,0
11/29/2019,12:47:00,Wal-mart de Mexico S A B de C V $WMMVY Shares Up 1.2%  #stocks,WMT,1
11/29/2019,12:46:00,Wal-mart de Mexico S A B de C V $WMMVY Shares Up 1.2% ,WMT,1
11/24/2019,14:22:00,RT @EvanMedeiros: retail stock run down by @IBDinvestors for the short week ahead. $LULU $WMT and others  #IBDPartner,WMT,0
11/22/2019,03:20:00,"Walmart Inc $WMT EVP Sells $989,443.00 in Stock ",WMT,0
11/21/2019,02:57:00,"Judith J. Mckenna Sells 8,300 Shares of Walmart Inc $WMT Stock ",WMT,0
11/21/2019,02:55:00,"Walmart Inc $WMT EVP Sells $989,443.00 in Stock  #stocks",WMT,0
11/19/2019,17:21:00,"Walmart Inc $WMT EVP Judith J. Mckenna Sells 8,300 Shares  #stocks",WMT,0
11/19/2019,02:06:00,Nomura Increases Walmart $WMT Price Target to $133.00 ,WMT,1
11/19/2019,01:45:00,Walmart $WMT PT Raised to $130.00 at Raymond James ,WMT,1
11/18/2019,17:37:00,Walmart $WMT Price Target Raised to $133.00  #stocks,WMT,1
11/18/2019,17:37:00,Walmart $WMT PT Raised to $125.00 ,WMT,1
11/18/2019,17:35:00,Walmart $WMT Price Target Raised to $132.00 ,WMT,1
11/18/2019,01:45:00,Oppenheimer Raises Walmart FY2020 Earnings Estimates to $5.04 EPS (Previously $4.96).  $WMT #WMT,WMT,1
11/18/2019,01:45:00,Jefferies Financial Group Raises Walmart FY2020 Earnings Estimates to $5.01 EPS (Previously $4.94).  $WMT #WMT,WMT,1
11/18/2019,01:45:00,KeyCorp Raises Walmart FY2020 Earnings Estimates to $4.99 EPS (Previously $4.90).  $WMT #WMT,WMT,1
11/18/2019,01:44:00,FY2020 EPS Estimates for Walmart Inc Raised by Oppenheimer $WMT  #stocks,WMT,1
11/17/2019,16:07:00,Walmart $WMT Price Target Raised to $130.00 ,WMT,1
11/17/2019,16:04:00,Walmart $WMT PT Raised to $137.00 ,WMT,1
11/17/2019,15:18:00,Guggenheim Reaffirms Buy Rating for Walmart $WMT ,WMT,1
11/17/2019,15:14:00,Guggenheim Reaffirms Buy Rating for Walmart $WMT   #markets,WMT,1
11/17/2019,14:12:00,SURPRISE! WALMART BEATS AMAZON $DJIA $AMZN $WMT $DIA $GOOG $GOOGL $FB $AAPL ,WMT,1
11/17/2019,10:21:00,Walmart $WMT PT Raised to $140.00 at BMO Capital Markets ,WMT,1
11/17/2019,10:18:00,BMO Capital Markets Raises Walmart $WMT Price Target to $140.00 ,WMT,1
11/16/2019,23:55:00,Walmart $WMT PT Raised to $125.00  #stocks,WMT,1
11/16/2019,17:06:00,Walmart $WMT Price Target Raised to $137.00 ,WMT,1
11/16/2019,07:37:00,Walmart $WMT Price Target Raised to $125.00  #stocks,WMT,1
11/16/2019,07:37:00,Walmart $WMT PT Raised to $133.00  #stocks,WMT,1
11/16/2019,07:30:00,"Walmart $WMT Issues Quarterly Earnings Results, Beats Expectations By $0.07 EPS   #markets",WMT,1
11/16/2019,00:48:00,Walmart Sees Unusually High Options Volume $WMT ,WMT,1
11/16/2019,00:48:00,Walmart Sees Unusually High Options Volume $WMT  #stocks,WMT,1
11/15/2019,12:14:00,$WMT $NVDA:PreMarket Prep Recap: Breaking Down The Reaction To Walmart ¡K:,WMT,0
11/15/2019,11:37:00,Walmart¡¦s $WMT Outperform Rating Reaffirmed at Raymond James  #stocks,WMT,1
11/15/2019,10:07:00,Didn't $WMT get like 5 upgrades today? -1%$NVDA 3 upgrades -1.8%$AMZN doesn't know market is making ATH today¡K ,WMT,1
11/15/2019,08:48:00,$JD $BABA $WMT $GOOGL: Beats on Earnings as Shares Spike Toward This Risky Level:,WMT,1
11/15/2019,07:36:00,$WMT down 5% from yesterday's HOD.,WMT,0
11/15/2019,05:26:00,Wal-Mart $WMT PT Raised to $130 at Raymond James ,WMT,1
11/15/2019,03:04:00,"$WMT in +1.28% Uptrend, growing for three consecutive days on November 14, 2019. View odds for this and other indic¡K ",WMT,1
11/14/2019,13:45:00,RT @HeizenbergerOTC: $WMT upgrade just now ,WMT,1
11/14/2019,12:38:00,Wal-Mart $WMT PT Raised to $135 at Barclays ,WMT,1
11/14/2019,08:45:00,$WMT raises guidance but they missed on the top line.  I don't think you buy the stk here.,WMT,1
11/14/2019,07:38:00,"Highlight: ""That was the highest growth they¡¦ve seen in e-commerce this year,"" @julialaroche says about $WMT earnin¡K ",WMT,1
11/14/2019,06:20:00,"$WMT earned an adjusted $1.16 per share beating the consensus of $1.09, and raised its full year earnings outlook.¡K ",WMT,1
11/14/2019,05:51:00,"RT @OptionAlarm: $WMT WALMART 3Q ADJ. EPS $1.16, EST. $1.09WALMART BOOSTS YEAR ADJ EPS GROWTH TARGET; 3Q ADJ EPS BEATS EST",WMT,1
11/14/2019,05:47:00,"#Walmart Trades Higher On Mixed Q3 Earnings, Raised Guidance $WMT  via @benzinga",WMT,1
11/14/2019,05:06:00,$WMT up over 3% on earnings beat,WMT,1
11/14/2019,05:06:00,"Walmart $WMT earnings beat estimates, shares rise on higher outlook ahead of holidays  ",WMT,1
11/14/2019,05:04:00,"$WMT - Walmart EPS beats by $0.07, revenue in-line ",WMT,1
11/14/2019,05:03:00,Walmart $WMT reports earnings: EPS: $1.16 (adj.) Revenue: $127.991BComp sales: 3.2% Raises full year outlook,WMT,1
11/14/2019,05:03:00,$WMT .07 EPS Beat WMT: Walmart U.S. Q3 comp sales grew 3.2% and Walmart U.S. eCommerce sales grew 41%Walmart ra¡K ,WMT,1
11/13/2019,21:50:00,Walmart $WMT Reaches New 52-Week High at $121.36 ,WMT,1
11/13/2019,21:50:00,Walmart $WMT Hits New 12-Month High at $121.36  #stocks,WMT,1
11/13/2019,13:19:00,$WMT 52 week high none here,WMT,1
11/13/2019,11:47:00,$WMT near all-time highs despite no one believing in the company ahead of earnings.Retail is dead. Have you seen¡K ,WMT,1
11/12/2019,16:32:00,JPMorgan Chase & Co. Increases Walmart $WMT Price Target to $130.00 ,WMT,1
11/12/2019,16:29:00,Walmart $WMT PT Raised to $130.00  #stocks,WMT,1
11/10/2019,12:09:00,Wal-mart de Mexico S A B de C V $WMMVY Sets New 1-Year High at $31.00 ,WMT,1
